FuelDeliveryKey	SourceFuelDeliveryId	DateKey	DeliveryTime	LocationKey	ProductKey	VolumeLitres	AFSTankDeliveryEventId	DocumentNumber	IsDuplicate	IsActive
330	330	20210411	2021-04-11 10:43:36.000	6	2	39106.800000000003	1039023		0	1
331	331	20210512	2021-05-12 10:59:54.000	6	2	39107.0	1039915		0	1
332	332	20210104	2021-01-04 10:23:13.000	6	2	39107.300000000003	1037407		0	1
333	333	20200216	2020-02-16 12:42:37.000	6	2	39107.5	1031863		0	1
334	334	20200216	2020-02-16 12:42:37.000	6	2	39107.5	1031865		0	1
335	335	20210621	2021-06-21 11:25:58.000	6	2	39108.300000000003	1039953		0	1
336	336	20210416	2021-04-16 10:13:36.000	6	2	39108.699999999997	1039291		0	1
337	337	20210304	2021-03-04 08:51:04.000	6	2	39110.599999999999	1038848		0	1
338	338	20210408	2021-04-08 10:44:17.000	6	2	39110.599999999999	1039796		0	1
339	339	20210117	2021-01-17 11:12:23.000	6	2	39112.099999999999	1039092		0	1
340	340	20201114	2020-11-14 08:14:08.000	6	2	39112.300000000003	1037208		0	1
341	341	20210102	2021-01-02 09:38:56.000	6	2	39112.599999999999	1037396		0	1
342	342	20210708	2021-07-08 09:27:09.000	6	2	39112.599999999999	1043072		0	1
343	343	20200427	2020-04-27 10:42:54.000	6	2	39112.800000000003	1030724		0	1
344	344	20210615	2021-06-15 09:45:18.000	6	2	39113.099999999999	1039603		0	1
345	345	20200207	2020-02-07 12:01:12.000	6	2	39113.400000000001	1031196		0	1
346	346	20210421	2021-04-21 11:03:43.000	6	2	39113.400000000001	1039262		0	1
347	347	20210408	2021-04-08 09:38:39.000	6	2	39114.199999999997	1039798		0	1
348	348	20201130	2020-11-30 08:57:49.000	6	2	39114.699999999997	1037502		0	1
349	349	20210612	2021-06-12 10:45:11.000	6	2	39115.800000000003	1039905		0	1
350	350	20210604	2021-06-04 10:19:40.000	6	2	39116.400000000001	1039972		0	1
351	351	20210507	2021-05-07 09:13:17.000	6	2	39116.5	1039361		0	1
352	352	20200225	2020-02-25 11:33:26.000	6	2	39117.400000000001	1025403		0	1
353	353	20200516	2020-05-16 10:45:07.000	6	2	39117.800000000003	1035282		0	1
354	354	20210609	2021-06-09 10:18:52.000	6	2	39118.699999999997	1039729		0	1
355	355	20210527	2021-05-27 11:23:39.000	6	2	39120.199999999997	1039589		0	1
356	356	20201204	2020-12-04 07:58:29.000	6	2	39121.0	1037535		0	1
357	357	20210304	2021-03-04 11:52:04.000	6	2	39121.0	1038842		0	1
358	358	20210527	2021-05-27 12:33:13.000	6	2	39121.0	1039587		0	1
359	359	20210704	2021-07-04 09:37:58.000	6	2	39121.300000000003	1039873		0	1
360	360	20200508	2020-05-08 13:41:11.000	6	2	39121.400000000001	1033385		0	1
361	361	20201212	2020-12-12 11:06:18.000	6	2	39121.400000000001	1037222		0	1
362	362	20210420	2021-04-20 10:40:24.000	6	2	39122.199999999997	1039033		0	1
363	363	20191208	2019-12-08 10:16:05.000	6	2	39122.300000000003	1022278		0	1
364	364	20201220	2020-12-20 08:37:40.000	6	2	39122.699999999997	1038211		0	1
365	365	20210117	2021-01-17 08:56:51.000	6	2	39123.0	1039096		0	1
366	366	20210505	2021-05-05 08:24:35.000	6	2	39124.099999999999	1039619		0	1
367	367	20210514	2021-05-14 11:02:30.000	6	2	39124.199999999997	1039488		0	1
368	368	20210517	2021-05-17 10:24:28.000	6	2	39124.5	1039766		0	1
369	369	20210519	2021-05-19 09:48:09.000	6	2	39125.400000000001	1039784		0	1
370	370	20210702	2021-07-02 10:46:40.000	6	2	39125.400000000001	1039895		0	1
371	371	20210509	2021-05-09 10:48:05.000	6	2	39125.900000000001	1039297		0	1
372	372	20210519	2021-05-19 12:25:22.000	6	2	39126.400000000001	1039780		0	1
373	373	20210526	2021-05-26 13:21:51.000	6	2	39126.5	1039581		0	1
374	374	20210628	2021-06-28 10:21:31.000	6	2	39126.599999999999	1040078		0	1
375	375	20201117	2020-11-17 10:41:57.000	6	2	39127.199999999997	1037140		0	1
376	376	20210106	2021-01-06 10:36:15.000	6	2	39127.400000000001	1038220		0	1
377	377	20210110	2021-01-10 09:39:22.000	6	2	39128.400000000001	1037858		0	1
378	378	20210108	2021-01-08 12:22:41.000	6	2	39128.800000000003	1037848		0	1
379	379	20210111	2021-01-11 12:22:37.000	6	2	39128.800000000003	1037865		0	1
380	380	20210106	2021-01-06 09:35:00.000	6	2	39129.300000000003	1038222		0	1
381	381	20210115	2021-01-15 09:19:44.000	6	2	39129.5	1037898		0	1
382	382	20210709	2021-07-09 09:47:11.000	6	2	39130.300000000003	1043165		0	1
383	383	20210707	2021-07-07 10:36:43.000	6	2	39131.099999999999	1042926		0	1
384	384	20210107	2021-01-07 11:44:04.000	6	2	39131.699999999997	1038226		0	1
385	385	20210203	2021-02-03 13:39:05.000	6	2	39131.699999999997	1038633		0	1
386	386	20191206	2019-12-06 10:37:06.000	6	2	39132.5	1022252		0	1
387	387	20210116	2021-01-16 11:20:48.000	6	2	39133.0	1037902		0	1
388	388	20191201	2019-12-01 10:53:40.000	6	2	39134.199999999997	1021380		0	1
389	389	20201021	2020-10-21 10:09:22.000	6	2	39134.400000000001	1035937		0	1
390	390	20210115	2021-01-15 10:24:44.000	6	2	39134.5	1037896		0	1
391	391	20210606	2021-06-06 09:31:38.000	6	2	39134.699999999997	1039509		0	1
392	392	20210325	2021-03-25 16:04:53.000	6	2	39134.800000000003	1038867		0	1
393	393	20200222	2020-02-22 14:14:44.000	6	2	39135.300000000003	1027832		0	1
394	394	20210602	2021-06-02 10:18:43.000	6	2	39135.400000000001	1039441		0	1
395	395	20210620	2021-06-20 08:59:07.000	6	2	39135.5	1040072		0	1
396	396	20191228	2019-12-28 09:49:22.000	6	2	39136.199999999997	1026328		0	1
397	397	20210111	2021-01-11 10:14:13.000	6	2	39136.599999999999	1037869		0	1
398	398	20210508	2021-05-08 10:31:14.000	6	2	39136.599999999999	1039368		0	1
399	399	20210612	2021-06-12 08:47:07.000	6	2	39137.599999999999	1039909		0	1
400	400	20210108	2021-01-08 11:18:37.000	6	2	39137.699999999997	1037850		0	1
401	401	20210109	2021-01-09 08:32:44.000	6	2	39138.599999999999	1037852		0	1
402	402	20210422	2021-04-22 09:06:27.000	6	2	39139.300000000003	1039461		0	1
403	403	20201013	2020-10-13 12:44:21.000	6	2	39140.199999999997	1038821		0	1
404	404	20210221	2021-02-21 08:49:27.000	6	2	39140.900000000001	1038319		0	1
405	405	20210604	2021-06-04 09:24:06.000	6	2	39141.0	1039974		0	1
406	406	20210709	2021-07-09 08:41:35.000	6	2	39141.0	1043167		0	1
407	407	20200426	2020-04-26 12:31:09.000	6	2	39142.199999999997	1030718		0	1
408	408	20200211	2020-02-11 14:57:32.000	6	2	39142.400000000001	1031223		0	1
409	409	20201219	2020-12-19 07:58:27.000	6	2	39142.5	1038205		0	1
410	410	20210111	2021-01-11 13:28:23.000	6	2	39142.800000000003	1037863		0	1
411	411	20210626	2021-06-26 14:26:44.000	6	2	39143.099999999999	1040092		0	1
412	412	20210405	2021-04-05 10:42:24.000	6	2	39143.300000000003	1038949		0	1
413	413	20210522	2021-05-22 08:08:50.000	6	2	39143.699999999997	1039503		0	1
414	414	20201122	2020-11-22 09:48:32.000	6	2	39144.0	1040004		0	1
415	415	20210102	2021-01-02 11:39:32.000	6	2	39144.699999999997	1037392		0	1
416	416	20210425	2021-04-25 10:34:47.000	6	2	39145.0	1039839		0	1
417	417	20201212	2020-12-12 14:08:21.000	6	2	39145.699999999997	1037980		0	1
418	418	20210605	2021-06-05 11:22:41.000	6	2	39145.699999999997	1039976		0	1
419	419	20210621	2021-06-21 10:19:44.000	6	2	39146.400000000001	1039955		0	1
420	420	20210103	2021-01-03 11:38:55.000	6	2	39146.800000000003	1037400		0	1
421	421	20210428	2021-04-28 09:48:34.000	6	2	39147.0	1039260		0	1
422	422	20210616	2021-06-16 10:42:04.000	6	2	39147.400000000001	1040047		0	1
423	423	20201202	2020-12-02 09:55:16.000	6	2	39148.699999999997	1037510		0	1
424	424	20201106	2020-11-06 08:10:09.000	6	2	39149.300000000003	1037167		0	1
425	425	20210430	2021-04-30 09:18:11.000	6	2	39150.199999999997	1039332		0	1
426	426	20210708	2021-07-08 12:35:44.000	6	2	39150.199999999997	1043066		0	1
427	427	20210514	2021-05-14 09:52:50.000	6	2	39151.199999999997	1039490		0	1
428	428	20210423	2021-04-23 10:18:01.000	6	2	39152.199999999997	1039392		0	1
429	429	20210521	2021-05-21 12:30:19.000	6	2	39153.599999999999	1039609		0	1
430	430	20210527	2021-05-27 10:08:07.000	6	2	39154.199999999997	1039591		0	1
431	431	20200510	2020-05-10 10:44:28.000	6	2	39155.300000000003	1033396		0	1
432	432	20210321	2021-03-21 09:01:12.000	6	2	39155.900000000001	1038999		0	1
433	433	20210503	2021-05-03 08:49:20.000	6	2	39156.300000000003	1039815		0	1
434	434	20210507	2021-05-07 10:19:09.000	6	2	39156.400000000001	1039359		0	1
435	435	20210609	2021-06-09 09:20:56.000	6	2	39156.400000000001	1039731		0	1
436	436	20200518	2020-05-18 10:35:07.000	6	2	39156.900000000001	1035296		0	1
437	437	20201031	2020-10-31 08:40:28.000	6	2	39157.300000000003	1036436		0	1
438	438	20210511	2021-05-11 12:38:05.000	6	2	39157.599999999999	1039599		0	1
439	439	20201022	2020-10-22 11:32:44.000	6	2	39157.699999999997	1035945		0	1
440	440	20210106	2021-01-06 11:39:35.000	6	2	39157.800000000003	1038218		0	1
441	441	20210619	2021-06-19 10:49:19.000	6	2	39158.5	1040062		0	1
442	442	20210104	2021-01-04 11:36:51.000	6	2	39158.699999999997	1037405		0	1
443	443	20201206	2020-12-06 09:07:02.000	6	2	39159.300000000003	1037545		0	1
444	444	20200504	2020-05-04 11:02:19.000	6	2	39159.800000000003	1029102		0	1
445	445	20200126	2020-01-26 12:15:03.000	6	2	39159.900000000001	1027940		0	1
446	446	20210620	2021-06-20 07:58:31.000	6	2	39160.199999999997	1040068		0	1
447	447	20210523	2021-05-23 10:46:24.000	6	2	39161.800000000003	1039384		0	1
448	448	20210107	2021-01-07 12:56:19.000	6	2	39162.099999999999	1038224		0	1
449	449	20210627	2021-06-27 08:27:49.000	6	2	39162.099999999999	1040096		0	1
450	450	20210608	2021-06-08 10:39:43.000	6	2	39162.599999999999	1039949		0	1
451	451	20210421	2021-04-21 12:15:54.000	6	2	39162.900000000001	1039141		0	1
452	452	20201022	2020-10-22 10:30:27.000	6	2	39163.300000000003	1035947		0	1
453	453	20210619	2021-06-19 09:47:38.000	6	2	39163.599999999999	1040064		0	1
454	454	20210514	2021-05-14 12:12:22.000	6	2	39164.099999999999	1039486		0	1
455	455	20210621	2021-06-21 09:19:25.000	6	2	39164.400000000001	1039957		0	1
456	456	20210607	2021-06-07 10:01:21.000	6	2	39164.699999999997	1039721		0	1
457	457	20210617	2021-06-17 11:05:02.000	6	2	39164.800000000003	1039745		0	1
458	458	20210420	2021-04-20 11:47:22.000	6	2	39164.900000000001	1039031		0	1
459	459	20200215	2020-02-15 13:16:10.000	6	2	39166.300000000003	1031859		0	1
460	460	20210430	2021-04-30 10:26:50.000	6	2	39166.599999999999	1039330		0	1
461	461	20200107	2020-01-07 12:14:01.000	6	2	39167.800000000003	1026389		0	1
462	462	20210424	2021-04-24 10:27:01.000	6	2	39168.900000000001	1039399		0	1
463	463	20201102	2020-11-02 10:18:58.000	6	2	39169.5	1036840		0	1
464	464	20210609	2021-06-09 12:24:21.000	6	2	39169.599999999999	1039733		0	1
465	465	20210320	2021-03-20 11:12:04.000	6	2	39170.199999999997	1038983		0	1
466	466	20210415	2021-04-15 11:29:23.000	6	2	39171.099999999999	1039272		0	1
467	467	20210523	2021-05-23 09:37:59.000	6	2	39171.300000000003	1039386		0	1
468	468	20210707	2021-07-07 11:42:54.000	6	2	39171.400000000001	1042924		0	1
469	469	20210114	2021-01-14 11:51:05.000	6	2	39172.099999999999	1037892		0	1
470	470	20210222	2021-02-22 11:33:22.000	6	2	39172.5	1038327		0	1
471	471	20210107	2021-01-07 10:44:00.000	6	2	39172.800000000003	1038228		0	1
472	472	20210706	2021-07-06 13:07:30.000	6	2	39173.300000000003	1042814		0	1
473	473	20210413	2021-04-13 13:29:16.000	6	2	39173.599999999999	1039282		0	1
474	474	20210404	2021-04-04 09:09:20.000	6	2	39173.900000000001	1038935		0	1
475	475	20210703	2021-07-03 10:00:18.000	6	2	39174.199999999997	1039867		0	1
476	476	20210428	2021-04-28 08:40:58.000	6	2	39174.599999999999	1039450		0	1
477	477	20210604	2021-06-04 11:22:49.000	6	2	39174.699999999997	1039970		0	1
478	478	20210329	2021-03-29 15:43:03.000	6	2	39175.0	1038904		0	1
479	479	20210222	2021-02-22 09:17:23.000	6	2	39175.5	1038331		0	1
480	480	20210424	2021-04-24 09:18:05.000	6	2	39175.699999999997	1039401		0	1
481	481	20210627	2021-06-27 10:35:57.000	6	2	39176.5	1040100		0	1
482	482	20200113	2020-01-13 09:06:50.000	6	2	39177.599999999999	1027215		0	1
483	483	20210611	2021-06-11 09:47:39.000	6	2	39177.599999999999	1039903		0	1
484	484	20210422	2021-04-22 11:43:21.000	6	2	39177.800000000003	1039457		0	1
485	485	20210523	2021-05-23 12:15:42.000	6	2	39177.800000000003	1039753		0	1
486	486	20210507	2021-05-07 08:06:42.000	6	2	39179.400000000001	1039363		0	1
487	487	20201116	2020-11-16 13:39:44.000	6	2	39179.800000000003	1037134		0	1
488	488	20210705	2021-07-05 12:28:12.000	6	2	39180.400000000001	1039876		0	1
489	489	20210118	2021-01-18 08:47:52.000	6	2	39180.599999999999	1038284		0	1
490	490	20210624	2021-06-24 09:00:28.000	6	2	39181.199999999997	1039934		0	1
491	491	20210530	2021-05-30 08:37:25.000	6	2	39184.300000000003	1039632		0	1
492	492	20210502	2021-05-02 10:39:14.000	6	2	39184.699999999997	1039811		0	1
493	493	20200216	2020-02-16 10:43:01.000	6	2	39184.800000000003	1031871		0	1
494	494	20200511	2020-05-11 12:07:20.000	6	2	39185.0	1033406		0	1
495	495	20210515	2021-05-15 11:16:00.000	6	2	39185.199999999997	1039495		0	1
496	496	20210528	2021-05-28 14:19:50.000	6	2	39185.199999999997	1039475		0	1
497	497	20210628	2021-06-28 09:17:20.000	6	2	39185.599999999999	1040080		0	1
498	498	20210426	2021-04-26 11:10:42.000	6	2	39186.0	1039246		0	1
499	499	20200201	2020-02-01 14:07:28.000	6	2	39186.400000000001	1028989		0	1
500	500	20210705	2021-07-05 10:21:37.000	6	2	39186.699999999997	1039880		0	1
501	501	20210529	2021-05-29 14:41:37.000	6	2	39186.800000000003	1039479		0	1
502	502	20210705	2021-07-05 09:22:35.000	6	2	39187.400000000001	1039882		0	1
503	503	20210518	2021-05-18 09:52:24.000	6	2	39187.900000000001	1039772		0	1
504	504	20210618	2021-06-18 10:31:13.000	6	2	39188.099999999999	1040055		0	1
505	505	20210703	2021-07-03 12:04:52.000	6	2	39188.5	1039863		0	1
506	506	20200505	2020-05-05 11:08:27.000	6	2	39188.800000000003	1029112		0	1
507	507	20210101	2021-01-01 10:39:56.000	6	2	39189.800000000003	1037386		0	1
508	508	20210522	2021-05-22 09:21:35.000	6	2	39190.0	1039501		0	1
509	509	20210624	2021-06-24 10:12:05.000	6	2	39190.099999999999	1039932		0	1
510	510	20210422	2021-04-22 10:32:11.000	6	2	39190.699999999997	1039459		0	1
511	511	20210220	2021-02-20 08:17:52.000	6	2	39191.0	1038313		0	1
512	512	20210105	2021-01-05 09:34:42.000	6	2	39191.400000000001	1037421		0	1
513	513	20210105	2021-01-05 10:38:19.000	6	2	39191.800000000003	1037419		0	1
514	514	20210113	2021-01-13 13:47:38.000	6	2	39192.099999999999	1037881		0	1
515	515	20210320	2021-03-20 10:12:29.000	6	2	39192.900000000001	1038985		0	1
516	516	20210615	2021-06-15 12:12:55.000	6	2	39193.199999999997	1039605		0	1
517	517	20210303	2021-03-03 09:25:45.000	6	2	39193.300000000003	1038701		0	1
518	518	20210417	2021-04-17 09:52:33.000	6	2	39194.300000000003	1039326		0	1
519	519	20200206	2020-02-06 12:31:40.000	6	2	39194.400000000001	1029031		0	1
520	520	20210603	2021-06-03 12:07:23.000	6	2	39194.400000000001	1039964		0	1
521	521	20200105	2020-01-05 13:25:02.000	6	2	39194.599999999999	1026376		0	1
522	522	20210620	2021-06-20 10:04:26.000	6	2	39195.0	1040070		0	1
523	523	20210518	2021-05-18 15:17:18.000	6	2	39195.400000000001	1039776		0	1
524	524	20210220	2021-02-20 09:24:47.000	6	2	39196.699999999997	1038311		0	1
525	525	20210622	2021-06-22 10:17:14.000	6	2	39198.199999999997	1039923		0	1
526	526	20210418	2021-04-18 13:40:05.000	6	2	39199.099999999999	1039411		0	1
527	527	20210601	2021-06-01 12:26:11.000	6	2	39199.099999999999	1039429		0	1
528	528	20210429	2021-04-29 11:12:19.000	6	2	39199.199999999997	1039342		0	1
529	529	20210102	2021-01-02 12:43:21.000	6	2	39199.400000000001	1037390		0	1
530	530	20210708	2021-07-08 10:31:03.000	6	2	39199.800000000003	1043070		0	1
531	531	20200514	2020-05-14 11:39:42.000	6	2	39200.199999999997	1028522		0	1
532	532	20210627	2021-06-27 11:37:27.000	6	2	39201.199999999997	1040098		0	1
533	533	20210516	2021-05-16 10:00:46.000	6	2	39201.599999999999	1039790		0	1
534	534	20201021	2020-10-21 17:37:26.000	6	2	39202.599999999999	1035941		0	1
535	535	20210423	2021-04-23 09:07:15.000	6	2	39202.699999999997	1039394		0	1
536	536	20201226	2020-12-26 08:46:00.000	6	2	39203.400000000001	1037490		0	1
537	537	20191222	2019-12-22 08:04:40.000	6	2	39203.800000000003	1026283		0	1
538	538	20210131	2021-01-31 09:29:46.000	6	2	39203.800000000003	1038608		0	1
539	539	20200120	2020-01-20 12:40:03.000	6	2	39204.300000000003	1028542		0	1
540	540	20210629	2021-06-29 10:39:53.000	6	2	39204.599999999999	1040086		0	1
541	541	20201124	2020-11-24 11:26:46.000	6	2	39204.699999999997	1040021		0	1
542	542	20210616	2021-06-16 08:39:39.000	6	2	39207.599999999999	1040051		0	1
543	543	20210227	2021-02-27 13:23:20.000	6	2	39207.900000000001	1038667		0	1
544	544	20210629	2021-06-29 11:43:08.000	6	2	39208.599999999999	1040084		0	1
545	545	20200516	2020-05-16 11:44:33.000	6	2	39208.900000000001	1035280		0	1
546	546	20210617	2021-06-17 10:09:41.000	6	2	39209.199999999997	1039747		0	1
547	547	20210405	2021-04-05 09:40:41.000	6	2	39210.5	1038951		0	1
548	548	20210516	2021-05-16 11:07:51.000	6	2	39210.800000000003	1039788		0	1
549	549	20201120	2020-11-20 08:15:22.000	6	2	39210.900000000001	1039992		0	1
550	550	20210429	2021-04-29 09:57:43.000	6	2	39211.099999999999	1039344		0	1
551	551	20210601	2021-06-01 09:32:54.000	6	2	39211.199999999997	1039435		0	1
552	552	20210511	2021-05-11 13:46:04.000	6	2	39212.199999999997	1039597		0	1
553	553	20191203	2019-12-03 10:37:22.000	6	2	39212.599999999999	1021403		0	1
554	554	20210104	2021-01-04 13:29:04.000	6	2	39215.400000000001	1037411		0	1
555	555	20210512	2021-05-12 13:34:34.000	6	2	39215.699999999997	1039911		0	1
556	556	20210619	2021-06-19 13:59:03.000	6	2	39215.699999999997	1040066		0	1
557	557	20210618	2021-06-18 11:29:39.000	6	2	39215.900000000001	1040053		0	1
558	558	20210626	2021-06-26 11:30:14.000	6	2	39217.300000000003	1040090		0	1
559	559	20210228	2021-02-28 08:15:17.000	6	2	39217.599999999999	1038673		0	1
560	560	20210105	2021-01-05 12:39:31.000	6	2	39217.800000000003	1037415		0	1
561	561	20210125	2021-01-25 12:24:15.000	6	2	39218.5	1038264		0	1
562	562	20200114	2020-01-14 09:08:00.000	6	2	39219.0	1027201		0	1
563	563	20201013	2020-10-13 10:25:52.000	6	2	39219.5	1038819		0	1
564	564	20210702	2021-07-02 14:32:46.000	6	2	39220.0	1039897		0	1
565	565	20210123	2021-01-23 10:52:11.000	6	2	39220.5	1038236		0	1
566	566	20210222	2021-02-22 10:26:53.000	6	2	39221.300000000003	1038329		0	1
567	567	20200516	2020-05-16 09:44:00.000	6	2	39221.699999999997	1035284		0	1
568	568	20210210	2021-02-10 11:10:24.000	6	2	39222.599999999999	1038540		0	1
569	569	20210405	2021-04-05 11:45:40.000	6	2	39222.699999999997	1038947		0	1
570	570	20210603	2021-06-03 11:11:11.000	6	2	39222.900000000001	1039966		0	1
571	571	20191214	2019-12-14 09:43:48.000	6	2	39223.199999999997	1023136		0	1
572	572	20201025	2020-10-25 13:51:14.000	6	2	39225.699999999997	1035979		0	1
573	573	20210104	2021-01-04 14:31:27.000	6	2	39226.300000000003	1037409		0	1
574	574	20210113	2021-01-13 11:16:11.000	6	2	39227.800000000003	1037877		0	1
575	575	20201117	2020-11-17 09:39:37.000	6	2	39228.699999999997	1037142		0	1
576	576	20210111	2021-01-11 11:17:35.000	6	2	39229.099999999999	1037867		0	1
577	577	20210625	2021-06-25 14:02:35.000	6	2	39232.199999999997	1039937		0	1
578	578	20210601	2021-06-01 10:32:46.000	6	2	39232.400000000001	1039433		0	1
579	579	20201221	2020-12-21 12:14:08.000	6	2	39232.599999999999	1037286		0	1
580	580	20210409	2021-04-09 10:10:02.000	6	2	39233.099999999999	1039802		0	1
581	581	20191222	2019-12-22 10:54:24.000	6	2	39233.800000000003	1026277		0	1
582	582	20210628	2021-06-28 11:23:01.000	6	2	39233.900000000001	1040076		0	1
583	583	20210406	2021-04-06 15:19:26.000	6	2	39234.599999999999	1038957		0	1
584	584	20210516	2021-05-16 08:55:11.000	6	2	39234.699999999997	1039792		0	1
585	585	20210114	2021-01-14 10:14:45.000	6	2	39234.900000000001	1037894		0	1
586	586	20210330	2021-03-30 11:32:12.000	6	2	39235.599999999999	1039849		0	1
587	587	20201221	2020-12-21 10:15:03.000	6	2	39237.099999999999	1037290		0	1
588	588	20210203	2021-02-03 09:41:11.000	6	2	39237.699999999997	1038627		0	1
589	589	20210414	2021-04-14 10:58:11.000	6	2	39238.300000000003	1039268		0	1
590	590	20210618	2021-06-18 09:28:04.000	6	2	39238.5	1040057		0	1
591	591	20201106	2020-11-06 06:09:37.000	6	2	39238.900000000001	1037171		0	1
592	592	20210105	2021-01-05 13:50:58.000	6	2	39239.199999999997	1037413		0	1
593	593	20210613	2021-06-13 12:11:21.000	6	2	39239.400000000001	1039988		0	1
594	594	20210416	2021-04-16 08:53:52.000	6	2	39240.599999999999	1039293		0	1
595	595	20210528	2021-05-28 11:46:37.000	6	2	39240.599999999999	1039467		0	1
596	596	20201106	2020-11-06 07:10:24.000	6	2	39241.0	1037169		0	1
597	597	20210331	2021-03-31 09:16:07.000	6	2	39241.5	1039857		0	1
598	598	20210623	2021-06-23 09:27:14.000	6	2	39243.400000000001	1039928		0	1
599	599	20210220	2021-02-20 11:35:03.000	6	2	39243.5	1038307		0	1
600	600	20210505	2021-05-05 15:12:34.000	6	2	39244.400000000001	1039622		0	1
601	601	20201030	2020-10-30 12:17:04.000	6	2	39244.800000000003	1036903		0	1
602	602	20210624	2021-06-24 12:28:53.000	6	2	39244.900000000001	1039643		0	1
603	603	20210404	2021-04-04 08:05:55.000	6	2	39246.300000000003	1038937		0	1
604	604	20210602	2021-06-02 11:14:11.000	6	2	39246.300000000003	1039439		0	1
605	605	20201117	2020-11-17 16:50:54.000	6	2	39247.0	1037146		0	1
606	606	20201206	2020-12-06 10:08:30.000	6	2	39247.5	1037543		0	1
607	607	20210624	2021-06-24 11:25:08.000	6	2	39247.599999999999	1039645		0	1
608	608	20210113	2021-01-13 10:16:29.000	6	2	39248.800000000003	1037879		0	1
609	609	20210524	2021-05-24 11:51:09.000	6	2	39249.400000000001	1039762		0	1
610	610	20191204	2019-12-04 12:10:32.000	6	2	39250.800000000003	1021408		0	1
611	611	20191226	2019-12-26 09:00:44.000	6	2	39251.0	1026314		0	1
612	612	20210630	2021-06-30 15:20:07.000	6	2	39252.099999999999	1039893		0	1
613	613	20210307	2021-03-07 10:23:54.000	6	2	39252.300000000003	1039165		0	1
614	614	20210611	2021-06-11 11:47:27.000	6	2	39252.300000000003	1039448		0	1
615	615	20201011	2020-10-11 10:47:19.000	6	2	39252.900000000001	1038795		0	1
616	616	20210610	2021-06-10 10:24:41.000	6	2	39253.0	1039739		0	1
617	617	20210613	2021-06-13 14:11:54.000	6	2	39254.599999999999	1039984		0	1
618	618	20210112	2021-01-12 11:03:33.000	6	2	39254.900000000001	1037873		0	1
619	619	20201206	2020-12-06 08:05:51.000	6	2	39255.300000000003	1037547		0	1
620	620	20210616	2021-06-16 09:42:52.000	6	2	39255.400000000001	1040049		0	1
621	621	20201207	2020-12-07 09:07:10.000	6	2	39256.099999999999	1037551		0	1
622	622	20210321	2021-03-21 13:57:28.000	6	2	39257.099999999999	1039001		0	1
623	623	20210227	2021-02-27 09:20:01.000	6	2	39257.5	1038661		0	1
624	624	20210308	2021-03-08 10:25:54.000	6	2	39257.699999999997	1039177		0	1
625	625	20200509	2020-05-09 09:39:09.000	6	2	39258.099999999999	1033392		0	1
626	626	20210224	2021-02-24 14:15:37.000	6	2	39259.400000000001	1038650		0	1
627	627	20210703	2021-07-03 11:00:53.000	6	2	39259.5	1039865		0	1
628	628	20210608	2021-06-08 09:40:05.000	6	2	39259.699999999997	1039951		0	1
629	629	20210515	2021-05-15 12:24:16.000	6	2	39261.599999999999	1039493		0	1
630	630	20210401	2021-04-01 10:13:56.000	6	2	39262.400000000001	1038913		0	1
631	631	20210402	2021-04-02 08:54:36.000	6	2	39264.099999999999	1038919		0	1
632	632	20210208	2021-02-08 09:55:59.000	6	2	39266.800000000003	1038532		0	1
633	633	20210320	2021-03-20 12:10:40.000	6	2	39267.0	1038981		0	1
634	634	20210320	2021-03-20 12:10:40.000	6	2	39267.0	1038987		0	1
635	635	20210612	2021-06-12 09:43:29.000	6	2	39267.699999999997	1039907		0	1
636	636	20210207	2021-02-07 09:38:25.000	6	2	39268.599999999999	1038344		0	1
637	637	20201106	2020-11-06 09:09:51.000	6	2	39269.400000000001	1037165		0	1
638	638	20210614	2021-06-14 10:00:25.000	6	2	39271.0	1040040		0	1
639	639	20201206	2020-12-06 11:13:14.000	6	2	39272.099999999999	1037541		0	1
640	640	20201014	2020-10-14 10:24:17.000	6	2	39272.800000000003	1038908		0	1
641	641	20210323	2021-03-23 10:45:16.000	6	2	39273.199999999997	1038851		0	1
642	642	20210127	2021-01-27 11:44:51.000	6	2	39274.900000000001	1038578		0	1
643	643	20210428	2021-04-28 15:29:13.000	6	2	39275.900000000001	1039455		0	1
644	644	20210605	2021-06-05 10:23:30.000	6	2	39276.300000000003	1039978		0	1
645	645	20201101	2020-11-01 07:06:47.000	6	2	39277.400000000001	1036826		0	1
646	646	20210105	2021-01-05 11:39:54.000	6	2	39279.400000000001	1037417		0	1
647	647	20201215	2020-12-15 16:10:11.000	6	2	39280.900000000001	1038176		0	1
648	648	20210202	2021-02-02 11:38:05.000	6	2	39281.099999999999	1038621		0	1
649	649	20201203	2020-12-03 09:29:21.000	6	2	39283.199999999997	1037524		0	1
650	650	20210705	2021-07-05 11:28:04.000	6	2	39287.400000000001	1039878		0	1
651	651	20210625	2021-06-25 11:20:55.000	6	2	39287.800000000003	1039943		0	1
652	652	20201216	2020-12-16 10:46:33.000	6	2	39288.199999999997	1038178		0	1
653	653	20210613	2021-06-13 13:10:58.000	6	2	39290.199999999997	1039986		0	1
654	654	20201203	2020-12-03 10:26:29.000	6	2	39290.599999999999	1037522		0	1
655	655	20210307	2021-03-07 09:29:49.000	6	2	39291.900000000001	1039167		0	1
656	656	20210415	2021-04-15 12:34:49.000	6	2	39292.5	1039270		0	1
