LocationVolumeKey	SourceLocationVolumeReadingId	DateKey	ReadingDateTime	LocationKey	VolumeReadingLitres	IsDuplicate	IsAggregate	IsActive
3558	2873	20200225	2020-02-25 12:00:00.377	5	1000.0	0	0	1
3559	2874	20200225	2020-02-25 12:00:36.677	6	462795.73000000004	0	1	1
3560	2875	20200225	2020-02-25 13:00:00.023	5	1000.0	0	0	1
3561	2876	20200225	2020-02-25 13:00:38.403	6	473431.60000000003	0	1	1
3562	2877	20200225	2020-02-25 14:25:31.517	5	1000.0	0	0	1
3563	2878	20200225	2020-02-25 14:00:39.443	6	478620.84999999998	0	1	1
3564	2879	20200225	2020-02-25 15:00:00.967	5	1000.0	0	0	1
3565	2880	20200225	2020-02-25 15:00:41.253	6	478280.18000000005	0	1	1
3566	2881	20200225	2020-02-25 16:00:00.727	5	1000.0	0	0	1
3567	2882	20200225	2020-02-25 16:00:43.853	6	476834.30500000005	0	1	1
3568	2883	20200225	2020-02-25 17:00:00.957	5	1000.0	0	0	1
3569	2884	20200225	2020-02-25 18:00:00.350	5	1000.0	0	0	1
3570	2885	20200225	2020-02-25 19:00:00.170	5	1000.0	0	0	1
3571	2886	20200225	2020-02-25 20:00:00.847	5	1000.0	0	0	1
3572	2887	20200225	2020-02-25 21:39:13.440	5	1000.0	0	0	1
3573	2888	20200225	2020-02-25 22:00:00.077	5	1000.0	0	0	1
3574	2889	20200225	2020-02-25 23:00:00.273	5	1000.0	0	0	1
3575	2890	20200226	2020-02-26 00:00:00.090	5	1000.0	0	0	1
3576	2891	20200226	2020-02-26 01:00:00.447	5	1000.0	0	0	1
3577	2892	20200226	2020-02-26 04:00:00.000	15	555665.0	0	0	1
3578	2893	20200226	2020-02-26 06:03:25.397	5	1000.0	0	0	1
3579	2894	20200226	2020-02-26 07:00:00.843	5	1000.0	0	0	1
3580	2895	20200226	2020-02-26 08:00:00.170	5	1000.0	0	0	1
3581	2896	20200226	2020-02-26 09:00:00.637	5	1000.0	0	0	1
3582	2897	20200226	2020-02-26 10:00:00.640	5	1000.0	0	0	1
3583	2898	20200226	2020-02-26 11:00:00.687	5	1000.0	0	0	1
3584	2899	20200226	2020-02-26 12:00:00.523	5	1000.0	0	0	1
3585	2900	20200226	2020-02-26 13:00:00.603	5	1000.0	0	0	1
3586	2901	20200226	2020-02-26 14:07:05.270	5	1000.0	0	0	1
3587	2902	20200226	2020-02-26 15:00:00.947	5	1000.0	0	0	1
3588	2903	20200226	2020-02-26 16:00:00.720	5	1000.0	0	0	1
3589	2904	20200226	2020-02-26 17:00:00.507	5	1000.0	0	0	1
3590	2905	20200226	2020-02-26 18:00:00.617	5	1000.0	0	0	1
3591	2906	20200226	2020-02-26 19:00:00.400	5	1000.0	0	0	1
3592	2907	20200226	2020-02-26 20:00:00.943	5	1000.0	0	0	1
3593	2908	20200226	2020-02-26 21:42:44.357	5	1000.0	0	0	1
3594	2909	20200226	2020-02-26 22:00:00.727	5	1000.0	0	0	1
3595	2910	20200226	2020-02-26 23:00:00.573	5	1000.0	0	0	1
3596	2911	20200227	2020-02-27 00:00:00.593	5	1000.0	0	0	1
3597	2912	20200227	2020-02-27 01:00:00.673	5	1000.0	0	0	1
3598	2913	20200227	2020-02-27 02:00:00.810	5	1000.0	0	0	1
3599	2914	20200227	2020-02-27 03:00:00.257	5	1000.0	0	0	1
3600	2915	20200227	2020-02-27 04:00:00.043	5	1000.0	0	0	1
3601	2916	20200227	2020-02-27 04:04:00.000	15	614421.0	0	0	1
3602	2917	20200227	2020-02-27 05:00:00.357	5	1000.0	0	0	1
3603	2918	20200227	2020-02-27 06:04:08.490	5	1000.0	0	0	1
3604	2919	20200227	2020-02-27 07:00:00.947	5	1000.0	0	0	1
3605	2920	20200227	2020-02-27 07:28:20.517	6	447330.23499999999	0	1	1
3606	2921	20200227	2020-02-27 08:00:00.200	5	1000.0	0	0	1
3607	2922	20200227	2020-02-27 08:00:29.967	6	447144.78499999997	0	1	1
3608	2923	20200227	2020-02-27 09:00:00.317	5	1000.0	0	0	1
3609	2924	20200227	2020-02-27 09:00:29.703	6	446868.47499999998	0	1	1
3610	2925	20200227	2020-02-27 10:00:00.810	5	1000.0	0	0	1
3611	2926	20200227	2020-02-27 10:00:32.770	6	446497.54500000004	0	1	1
3612	2927	20200227	2020-02-27 11:00:00.913	5	1000.0	0	0	1
3613	2928	20200227	2020-02-27 11:00:34.087	6	457084.17499999999	0	1	1
3614	2929	20200227	2020-02-27 12:00:00.237	5	1000.0	0	0	1
3615	2930	20200227	2020-02-27 12:00:36.810	6	467947.15499999997	0	1	1
3616	2931	20200227	2020-02-27 13:29:12.377	5	1000.0	0	0	1
3617	2932	20200227	2020-02-27 13:00:41.483	6	477504.25999999995	0	1	1
3618	2933	20200227	2020-02-27 14:47:36.173	5	1000.0	0	0	1
3619	2934	20200227	2020-02-27 14:00:40.337	6	477186.31499999994	0	1	1
3620	2935	20200227	2020-02-27 15:13:01.420	5	1000.0	0	0	1
3621	2936	20200227	2020-02-27 15:00:44.163	6	476588.28500000009	0	1	1
3622	2937	20200227	2020-02-27 16:00:00.773	5	1000.0	0	0	1
3623	2938	20200227	2020-02-27 16:00:30.493	6	473874.45500000013	0	1	1
3624	2939	20200227	2020-02-27 17:09:10.270	5	1000.0	0	0	1
3625	2940	20200227	2020-02-27 17:00:45.510	6	469956.95999999996	0	1	1
3626	2941	20200227	2020-02-27 18:00:00.067	5	1000.0	0	0	1
3627	2942	20200227	2020-02-27 18:00:46.470	6	467587.56	0	1	1
3628	2943	20200227	2020-02-27 19:00:00.517	5	1000.0	0	0	1
3629	2944	20200227	2020-02-27 19:00:51.133	6	466970.60499999998	0	1	1
3630	2945	20200227	2020-02-27 20:00:00.897	5	1000.0	0	0	1
3631	2946	20200227	2020-02-27 20:00:51.713	6	465013.755	0	1	1
3632	2947	20200227	2020-02-27 21:00:00.790	5	1000.0	0	0	1
3633	2948	20200227	2020-02-27 21:00:53.633	6	463632.22500000003	0	1	1
3634	2949	20200227	2020-02-27 22:00:00.270	5	1000.0	0	0	1
3635	2950	20200227	2020-02-27 22:00:56.427	6	463783.625	0	1	1
3636	2951	20200227	2020-02-27 23:00:00.303	5	1000.0	0	0	1
3637	2952	20200228	2020-02-28 00:00:01.003	5	1000.0	0	0	1
3638	2953	20200228	2020-02-28 00:00:03.423	6	462614.07000000007	0	1	1
3639	2954	20200228	2020-02-28 01:00:00.547	5	1000.0	0	0	1
3640	2955	20200228	2020-02-28 02:00:00.400	5	1000.0	0	0	1
3641	2956	20200228	2020-02-28 03:00:00.033	5	1000.0	0	0	1
3642	2957	20200228	2020-02-28 04:00:00.007	5	1000.0	0	0	1
3643	2958	20200228	2020-02-28 04:42:00.000	15	549747.0	0	0	1
3644	2959	20200228	2020-02-28 06:14:58.713	5	1000.0	0	0	1
3645	2960	20200228	2020-02-28 07:00:00.017	5	1000.0	0	0	1
3646	2961	20200228	2020-02-28 08:00:00.257	5	1000.0	0	0	1
3647	2962	20200228	2020-02-28 09:00:00.150	5	1000.0	0	0	1
3648	2963	20200228	2020-02-28 10:00:00.157	5	1000.0	0	0	1
3649	2964	20200228	2020-02-28 11:00:00.987	5	1000.0	0	0	1
3650	2965	20200228	2020-02-28 12:00:00.730	5	1000.0	0	0	1
3651	2966	20200228	2020-02-28 14:49:08.940	5	1000.0	0	0	1
3652	2967	20200228	2020-02-28 15:00:00.997	5	1000.0	0	0	1
3653	2968	20200228	2020-02-28 16:00:00.420	5	1000.0	0	0	1
3654	2969	20200228	2020-02-28 17:00:00.013	5	1000.0	0	0	1
3655	2970	20200228	2020-02-28 18:00:00.777	5	1000.0	0	0	1
3656	2971	20200228	2020-02-28 19:00:00.063	5	1000.0	0	0	1
3657	2972	20200228	2020-02-28 20:00:00.817	5	1000.0	0	0	1
3658	2973	20200228	2020-02-28 22:02:24.853	5	1000.0	0	0	1
3659	2974	20200228	2020-02-28 23:00:00.910	5	1000.0	0	0	1
3660	2975	20200229	2020-02-29 00:00:00.413	5	1000.0	0	0	1
3661	2976	20200229	2020-02-29 01:00:00.593	5	1000.0	0	0	1
3662	2977	20200229	2020-02-29 02:00:00.847	5	1000.0	0	0	1
3663	2978	20200229	2020-02-29 03:00:00.347	5	1000.0	0	0	1
3664	2979	20200229	2020-02-29 04:00:00.557	5	1000.0	0	0	1
3665	2980	20200229	2020-02-29 05:00:01.007	5	1000.0	0	0	1
3666	2981	20200229	2020-02-29 06:14:32.190	5	1000.0	0	0	1
3667	2982	20200229	2020-02-29 07:00:00.890	5	1000.0	0	0	1
3668	2983	20200229	2020-02-29 08:00:00.540	5	1000.0	0	0	1
3669	2984	20200229	2020-02-29 09:00:00.917	5	1000.0	0	0	1
3670	2985	20200229	2020-02-29 10:00:00.990	5	1000.0	0	0	1
3671	2986	20200229	2020-02-29 11:00:00.203	5	1000.0	0	0	1
3672	2987	20200229	2020-02-29 12:00:00.390	5	1000.0	0	0	1
3673	2988	20200229	2020-02-29 13:47:01.240	5	1000.0	0	0	1
3674	2989	20200229	2020-02-29 14:00:00.227	5	1000.0	0	0	1
3675	2990	20200229	2020-02-29 15:00:00.580	5	1000.0	0	0	1
3676	2991	20200229	2020-02-29 16:00:00.443	5	1000.0	0	0	1
3677	2992	20200229	2020-02-29 17:00:00.153	5	1000.0	0	0	1
3678	2993	20200229	2020-02-29 21:55:19.417	5	1000.0	0	0	1
3679	2994	20200229	2020-02-29 22:00:00.403	5	1000.0	0	0	1
3680	2995	20200229	2020-02-29 23:00:00.917	5	1000.0	0	0	1
3681	2996	20200301	2020-03-01 00:30:58.517	5	1000.0	0	0	1
3682	2997	20200301	2020-03-01 01:00:00.437	5	1000.0	0	0	1
3683	2998	20200301	2020-03-01 02:00:00.447	5	1000.0	0	0	1
3684	2999	20200301	2020-03-01 03:00:00.540	5	1000.0	0	0	1
3685	3000	20200301	2020-03-01 04:00:00.793	5	1000.0	0	0	1
3686	3001	20200301	2020-03-01 05:00:00.997	5	1000.0	0	0	1
3687	3002	20200301	2020-03-01 07:01:59.037	5	1000.0	0	0	1
3688	3003	20200301	2020-03-01 08:00:00.203	5	1000.0	0	0	1
3689	3004	20200301	2020-03-01 09:00:01.690	5	1000.0	0	0	1
3690	3005	20200301	2020-03-01 10:00:00.883	5	1000.0	0	0	1
3691	3006	20200301	2020-03-01 11:00:00.547	5	1000.0	0	0	1
3692	3007	20200301	2020-03-01 12:00:00.673	5	1000.0	0	0	1
3693	3008	20200301	2020-03-01 13:42:44.480	5	1000.0	0	0	1
3694	3009	20200301	2020-03-01 14:00:00.377	5	1000.0	0	0	1
3695	3010	20200301	2020-03-01 15:00:00.843	5	1000.0	0	0	1
3696	3011	20200301	2020-03-01 16:00:00.637	5	1000.0	0	0	1
3697	3012	20200301	2020-03-01 17:00:00.720	5	1000.0	0	0	1
3698	3013	20200301	2020-03-01 18:00:00.560	5	1000.0	0	0	1
3699	3014	20200301	2020-03-01 19:00:00.600	5	1000.0	0	0	1
3700	3015	20200301	2020-03-01 20:00:00.257	5	1000.0	0	0	1
3701	3016	20200301	2020-03-01 21:53:40.437	5	1000.0	0	0	1
3702	3017	20200301	2020-03-01 22:00:00.697	5	1000.0	0	0	1
3703	3018	20200301	2020-03-01 23:00:00.090	5	1000.0	0	0	1
3704	3019	20200302	2020-03-02 00:00:00.800	5	1000.0	0	0	1
3705	3020	20200302	2020-03-02 01:00:00.833	5	1000.0	0	0	1
3706	3021	20200302	2020-03-02 02:00:00.787	5	1000.0	0	0	1
3707	3022	20200302	2020-03-02 03:00:00.850	5	1000.0	0	0	1
3708	3023	20200302	2020-03-02 04:00:00.397	5	1000.0	0	0	1
3709	3024	20200302	2020-03-02 04:00:00.000	15	507411.0	0	0	1
3710	3025	20200302	2020-03-02 05:00:00.680	5	1000.0	0	0	1
3711	3026	20200302	2020-03-02 06:31:28.957	5	1000.0	0	0	1
3712	3027	20200302	2020-03-02 07:00:00.577	5	1000.0	0	0	1
3713	3028	20200302	2020-03-02 08:00:00.817	5	1000.0	0	0	1
3714	3029	20200302	2020-03-02 08:09:24.900	6	424748.93500000006	0	1	1
3715	3030	20200302	2020-03-02 09:00:00.930	5	1000.0	0	0	1
3716	3031	20200302	2020-03-02 09:00:30.777	6	423814.04499999998	0	1	1
3717	3032	20200302	2020-03-02 10:00:00.200	5	1000.0	0	0	1
3718	3033	20200302	2020-03-02 10:14:04.313	6	423318.21500000008	0	1	1
3719	3034	20200302	2020-03-02 11:00:00.577	5	1000.0	0	0	1
3720	3035	20200302	2020-03-02 12:00:00.593	5	1000.0	0	0	1
3721	3036	20200302	2020-03-02 14:19:17.723	5	1000.0	0	0	1
3722	3037	20200302	2020-03-02 15:00:00.823	5	1000.0	0	0	1
3723	3038	20200302	2020-03-02 16:00:00.680	5	1000.0	0	0	1
3724	3039	20200302	2020-03-02 22:02:55.523	5	1000.0	0	0	1
3725	3040	20200302	2020-03-02 23:00:00.957	5	1000.0	0	0	1
3726	3041	20200303	2020-03-03 00:00:00.380	5	1000.0	0	0	1
3727	3042	20200303	2020-03-03 01:00:00.170	5	1000.0	0	0	1
3728	3043	20200303	2020-03-03 02:00:00.280	5	1000.0	0	0	1
3729	3044	20200303	2020-03-03 03:00:00.500	5	1000.0	0	0	1
3730	3045	20200303	2020-03-03 04:00:00.983	5	1000.0	0	0	1
3731	3046	20200303	2020-03-03 04:00:00.000	15	436043.0	0	0	1
3732	3047	20200303	2020-03-03 05:00:00.660	5	1000.0	0	0	1
3733	3048	20200303	2020-03-03 06:35:58.870	5	1000.0	0	0	1
3734	3049	20200303	2020-03-03 07:00:00.297	5	1000.0	0	0	1
3735	3050	20200303	2020-03-03 08:00:00.180	5	1000.0	0	0	1
3736	3051	20200303	2020-03-03 09:00:00.603	5	1000.0	0	0	1
3737	3052	20200303	2020-03-03 10:00:00.283	5	1000.0	0	0	1
3738	3053	20200303	2020-03-03 11:00:00.117	5	1000.0	0	0	1
3739	3054	20200303	2020-03-03 12:00:00.023	5	1000.0	0	0	1
3740	3055	20200303	2020-03-03 13:00:00.920	5	1000.0	0	0	1
3741	3056	20200303	2020-03-03 14:05:22.503	5	1000.0	0	0	1
3742	3057	20200303	2020-03-03 15:00:00.760	5	1000.0	0	0	1
3743	3058	20200303	2020-03-03 16:00:00.963	5	1000.0	0	0	1
3744	3059	20200303	2020-03-03 21:02:34.037	5	1000.0	0	0	1
3745	3060	20200303	2020-03-03 22:00:00.223	5	1000.0	0	0	1
3746	3061	20200303	2020-03-03 23:00:00.530	5	1000.0	0	0	1
3747	3062	20200304	2020-03-04 00:00:00.167	5	1000.0	0	0	1
3748	3063	20200304	2020-03-04 01:00:00.957	5	1000.0	0	0	1
3749	3064	20200304	2020-03-04 02:00:00.497	5	1000.0	0	0	1
3750	3065	20200304	2020-03-04 03:00:00.750	5	1000.0	0	0	1
3751	3066	20200304	2020-03-04 04:00:00.973	5	1000.0	0	0	1
3752	3067	20200304	2020-03-04 04:05:00.000	15	393678.0	0	0	1
3753	3068	20200304	2020-03-04 05:00:00.567	5	1000.0	0	0	1
3754	3069	20200304	2020-03-04 06:35:15.553	5	1000.0	0	0	1
3755	3070	20200304	2020-03-04 07:00:00.627	5	1000.0	0	0	1
3756	3071	20200304	2020-03-04 08:00:00.217	5	1000.0	0	0	1
3757	3072	20200304	2020-03-04 09:00:00.297	5	1000.0	0	0	1
3758	3073	20200304	2020-03-04 10:00:00.500	5	1000.0	0	0	1
3759	3074	20200304	2020-03-04 11:00:00.567	5	1000.0	0	0	1
3760	3075	20200304	2020-03-04 21:57:03.677	5	1000.0	0	0	1
3761	3076	20200304	2020-03-04 22:00:00.583	5	1000.0	0	0	1
3762	3077	20200304	2020-03-04 23:00:00.523	5	1000.0	0	0	1
3763	3078	20200305	2020-03-05 00:00:00.007	5	1000.0	0	0	1
3764	3079	20200305	2020-03-05 01:00:01.220	5	1000.0	0	0	1
3765	3080	20200305	2020-03-05 02:00:00.873	5	1000.0	0	0	1
3766	3081	20200305	2020-03-05 03:00:00.510	5	1000.0	0	0	1
3767	3082	20200305	2020-03-05 03:52:00.000	15	432300.0	0	0	1
3768	3083	20200305	2020-03-05 04:00:00.477	5	1000.0	0	0	1
3769	3084	20200305	2020-03-05 05:00:00.920	5	1000.0	0	0	1
3770	3085	20200305	2020-03-05 06:00:00.333	5	1000.0	0	0	1
3771	3086	20200305	2020-03-05 07:00:00.660	5	1000.0	0	0	1
3772	3087	20200305	2020-03-05 08:00:00.467	5	1000.0	0	0	1
3773	3088	20200305	2020-03-05 09:00:00.093	5	1000.0	0	0	1
3774	3089	20200305	2020-03-05 10:00:00.910	5	1000.0	0	0	1
3775	3090	20200305	2020-03-05 11:00:00.407	5	1000.0	0	0	1
3776	3091	20200305	2020-03-05 12:00:00.773	5	1000.0	0	0	1
3777	3092	20200305	2020-03-05 22:12:07.730	5	1000.0	0	0	1
3778	3093	20200305	2020-03-05 23:00:00.180	5	1000.0	0	0	1
3779	3094	20200306	2020-03-06 00:00:00.660	5	1000.0	0	0	1
3780	3095	20200306	2020-03-06 01:00:00.697	5	1000.0	0	0	1
3781	3096	20200306	2020-03-06 02:00:00.850	5	1000.0	0	0	1
3782	3097	20200306	2020-03-06 03:00:00.597	5	1000.0	0	0	1
3783	3098	20200306	2020-03-06 04:00:00.587	5	1000.0	0	0	1
3784	3099	20200306	2020-03-06 05:00:00.377	5	1000.0	0	0	1
3785	3100	20200306	2020-03-06 06:00:00.773	5	1000.0	0	0	1
3786	3101	20200306	2020-03-06 07:00:00.173	5	1000.0	0	0	1
3787	3102	20200306	2020-03-06 08:00:00.497	5	1000.0	0	0	1
3788	3103	20200306	2020-03-06 09:00:00.767	5	1000.0	0	0	1
3789	3104	20200306	2020-03-06 10:27:00.353	5	1000.0	0	0	1
3790	3105	20200306	2020-03-06 11:00:00.613	5	1000.0	0	0	1
3791	3106	20200306	2020-03-06 12:00:00.977	5	1000.0	0	0	1
3792	3107	20200306	2020-03-06 13:00:00.733	5	1000.0	0	0	1
3793	3108	20200306	2020-03-06 15:59:17.873	5	1000.0	0	0	1
3794	3109	20200306	2020-03-06 16:00:00.137	5	1000.0	0	0	1
3795	3110	20200307	2020-03-07 02:40:35.147	5	1000.0	0	0	1
3796	3111	20200307	2020-03-07 03:29:25.433	5	1000.0	0	0	1
3797	3112	20200307	2020-03-07 05:56:26.633	5	1000.0	0	0	1
3798	3113	20200307	2020-03-07 06:01:00.660	5	1000.0	0	0	1
3799	3114	20200307	2020-03-07 07:00:00.507	5	1000.0	0	0	1
3800	3115	20200307	2020-03-07 08:00:00.320	5	1000.0	0	0	1
3801	3116	20200307	2020-03-07 09:10:43.093	5	1000.0	0	0	1
3802	3117	20200307	2020-03-07 10:00:00.917	5	1000.0	0	0	1
3803	3118	20200307	2020-03-07 11:00:00.500	5	1000.0	0	0	1
3804	3119	20200307	2020-03-07 12:00:00.750	5	1000.0	0	0	1
3805	3120	20200307	2020-03-07 13:00:00.593	5	1000.0	0	0	1
3806	3121	20200307	2020-03-07 17:30:32.147	5	0.0	0	0	1
3807	3122	20200307	2020-03-07 18:00:00.877	5	1000.0	0	0	1
3808	3123	20200307	2020-03-07 22:21:45.113	5	1000.0	0	0	1
3809	3124	20200307	2020-03-07 23:00:00.077	5	1000.0	0	0	1
3810	3125	20200308	2020-03-08 00:00:00.777	5	1000.0	0	0	1
3811	3126	20200308	2020-03-08 01:00:00.857	5	1000.0	0	0	1
3812	3127	20200308	2020-03-08 02:00:00.410	5	1000.0	0	0	1
3813	3128	20200308	2020-03-08 03:00:00.660	5	1000.0	0	0	1
3814	3129	20200308	2020-03-08 04:00:00.297	5	1000.0	0	0	1
3815	3130	20200308	2020-03-08 05:00:00.677	5	1000.0	0	0	1
3816	3131	20200308	2020-03-08 06:00:00.493	5	1000.0	0	0	1
3817	3132	20200308	2020-03-08 07:00:00.747	5	1000.0	0	0	1
3818	3133	20200308	2020-03-08 08:00:00.687	5	1000.0	0	0	1
3819	3134	20200308	2020-03-08 09:00:00.367	5	1000.0	0	0	1
3820	3135	20200308	2020-03-08 10:00:00.193	5	1000.0	0	0	1
3821	3136	20200308	2020-03-08 11:00:00.493	5	1000.0	0	0	1
3822	3137	20200308	2020-03-08 12:00:00.877	5	1000.0	0	0	1
3823	3138	20200308	2020-03-08 13:00:00.360	5	1000.0	0	0	1
3824	3139	20200308	2020-03-08 22:42:03.867	5	1000.0	0	0	1
3825	3140	20200308	2020-03-08 23:00:00.550	5	1000.0	0	0	1
3826	3141	20200309	2020-03-09 00:00:00.287	5	1000.0	0	0	1
3827	3142	20200309	2020-03-09 01:00:00.707	5	1000.0	0	0	1
3828	3143	20200309	2020-03-09 02:00:00.613	5	1000.0	0	0	1
3829	3144	20200309	2020-03-09 03:00:00.790	5	1000.0	0	0	1
3830	3145	20200309	2020-03-09 04:00:00.277	5	1000.0	0	0	1
3831	3146	20200309	2020-03-09 06:23:13.427	5	1000.0	0	0	1
3832	3147	20200309	2020-03-09 07:00:00.747	5	1000.0	0	0	1
3833	3148	20200309	2020-03-09 08:00:00.787	5	1000.0	0	0	1
3834	3149	20200309	2020-03-09 09:00:00.773	5	1000.0	0	0	1
3835	3150	20200309	2020-03-09 10:00:00.120	5	1000.0	0	0	1
3836	3151	20200309	2020-03-09 11:14:50.263	5	1000.0	0	0	1
3837	3152	20200309	2020-03-09 12:00:00.877	5	1000.0	0	0	1
3838	3153	20200309	2020-03-09 13:00:00.577	5	1000.0	0	0	1
3839	3154	20200310	2020-03-10 00:05:07.747	5	1000.0	0	0	1
3840	3155	20200310	2020-03-10 05:51:45.870	5	1000.0	0	0	1
3841	3156	20200310	2020-03-10 06:00:00.950	5	1000.0	0	0	1
3842	3157	20200310	2020-03-10 07:00:00.267	5	1000.0	0	0	1
3843	3158	20200310	2020-03-10 08:00:00.940	5	1000.0	0	0	1
3844	3159	20200310	2020-03-10 08:27:17.263	6	430051.70500000002	0	1	1
3845	3160	20200310	2020-03-10 09:00:00.763	5	1000.0	0	0	1
3846	3161	20200310	2020-03-10 09:00:19.437	6	428662.60500000004	0	1	1
3847	3162	20200310	2020-03-10 10:00:00.933	5	1000.0	0	0	1
3848	3163	20200310	2020-03-10 10:00:20.387	6	425717.89500000008	0	1	1
3849	3164	20200310	2020-03-10 11:00:00.760	5	1000.0	0	0	1
3850	3165	20200310	2020-03-10 11:00:22.597	6	432682.29599999997	0	1	1
3851	3166	20200310	2020-03-10 12:00:00.247	5	1000.0	0	0	1
3852	3167	20200310	2020-03-10 12:00:25.497	6	440074.39600000007	0	1	1
3853	3168	20200310	2020-03-10 13:08:57.447	5	1000.0	0	0	1
3854	3169	20200310	2020-03-10 13:00:24.480	6	447458.92099999997	0	1	1
3855	3170	20200310	2020-03-10 14:00:26.630	6	453526.27100000001	0	1	1
3856	3171	20200310	2020-03-10 15:00:27.653	6	384605.22100000002	0	1	0
3857	3172	20200310	2020-03-10 16:00:27.953	6	448329.48599999998	0	1	1
3858	3173	20200310	2020-03-10 17:00:25.907	6	445161.44999999995	0	1	1
3859	3174	20200311	2020-03-11 05:57:19.240	5	1000.0	0	0	1
3860	3175	20200311	2020-03-11 05:16:00.000	15	429114.0	0	0	1
3861	3176	20200311	2020-03-11 06:00:00.507	5	1000.0	0	0	1
3862	3177	20200311	2020-03-11 07:00:00.020	5	1000.0	0	0	1
3863	3178	20200311	2020-03-11 08:00:00.557	5	1000.0	0	0	1
3864	3179	20200311	2020-03-11 09:00:00.417	5	1000.0	0	0	1
3865	3180	20200311	2020-03-11 10:00:00.067	5	1000.0	0	0	1
3866	3181	20200311	2020-03-11 11:00:00.810	5	1000.0	0	0	1
3867	3182	20200311	2020-03-11 16:02:01.343	5	1000.0	0	0	1
3868	3183	20200311	2020-03-11 17:00:00.823	5	1000.0	0	0	1
3869	3184	20200311	2020-03-11 18:00:00.153	5	1000.0	0	0	1
3870	3185	20200311	2020-03-11 19:00:00.483	5	1000.0	0	0	1
3871	3186	20200311	2020-03-11 20:00:00.067	5	1000.0	0	0	1
3872	3187	20200311	2020-03-11 22:12:33.370	5	1000.0	0	0	1
3873	3188	20200311	2020-03-11 23:00:00.120	5	1000.0	0	0	1
3874	3189	20200312	2020-03-12 00:00:00.260	5	1000.0	0	0	1
3875	3190	20200312	2020-03-12 01:00:00.383	5	1000.0	0	0	1
3876	3191	20200312	2020-03-12 02:00:00.743	5	1000.0	0	0	1
3877	3192	20200312	2020-03-12 03:00:00.283	5	1000.0	0	0	1
3878	3193	20200312	2020-03-12 04:00:00.203	5	1000.0	0	0	1
3879	3194	20200312	2020-03-12 05:00:00.017	5	1000.0	0	0	1
3880	3195	20200312	2020-03-12 05:06:00.000	15	499217.0	0	0	1
3881	3196	20200312	2020-03-12 08:18:53.750	5	1000.0	0	0	1
3882	3197	20200312	2020-03-12 10:59:54.833	5	1000.0	0	0	1
3883	3198	20200312	2020-03-12 11:00:00.353	5	1000.0	0	0	1
3884	3199	20200312	2020-03-12 12:00:00.660	5	1000.0	0	0	1
3885	3200	20200312	2020-03-12 13:00:00.360	5	1000.0	0	0	1
3886	3201	20200312	2020-03-12 14:00:00.040	5	1000.0	0	0	1
3887	3202	20200312	2020-03-12 15:00:00.347	5	1000.0	0	0	1
3888	3203	20200312	2020-03-12 16:00:00.233	5	1000.0	0	0	1
3889	3204	20200312	2020-03-12 17:00:00.217	5	1000.0	0	0	1
3890	3205	20200312	2020-03-12 18:00:00.697	5	1000.0	0	0	1
3891	3206	20200312	2020-03-12 19:00:00.287	5	1000.0	0	0	1
3892	3207	20200312	2020-03-12 20:00:00.533	5	1000.0	0	0	1
3893	3208	20200312	2020-03-12 21:00:00.963	5	1000.0	0	0	1
3894	3209	20200312	2020-03-12 22:19:20.653	5	1000.0	0	0	1
3895	3210	20200312	2020-03-12 23:00:00.637	5	1000.0	0	0	1
3896	3211	20200313	2020-03-13 00:00:00.167	5	1000.0	0	0	1
3897	3212	20200313	2020-03-13 01:00:00.477	5	1000.0	0	0	1
3898	3213	20200313	2020-03-13 02:00:00.067	5	1000.0	0	0	1
3899	3214	20200313	2020-03-13 03:00:00.533	5	1000.0	0	0	1
3900	3215	20200313	2020-03-13 04:00:00.730	5	1000.0	0	0	1
3901	3216	20200313	2020-03-13 08:04:59.280	5	1000.0	0	0	1
3902	3217	20200313	2020-03-13 09:00:00.470	5	1000.0	0	0	1
3903	3218	20200313	2020-03-13 10:00:00.663	5	1000.0	0	0	1
3904	3219	20200313	2020-03-13 11:00:00.530	5	1000.0	0	0	1
3905	3220	20200313	2020-03-13 12:00:00.213	5	1000.0	0	0	1
3906	3221	20200313	2020-03-13 13:00:00.617	5	1000.0	0	0	1
3907	3222	20200313	2020-03-13 14:24:30.967	5	1000.0	0	0	1
3908	3223	20200313	2020-03-13 15:00:00.087	5	1000.0	0	0	1
3909	3224	20200313	2020-03-13 16:00:00.343	5	1000.0	0	0	1
3910	3225	20200313	2020-03-13 17:00:00.297	5	1000.0	0	0	1
3911	3226	20200313	2020-03-13 18:00:00.693	5	1000.0	0	0	1
3912	3227	20200314	2020-03-14 13:43:28.267	5	1000.0	0	0	1
3913	3228	20200314	2020-03-14 14:00:00.450	5	1000.0	0	0	1
3914	3229	20200314	2020-03-14 15:00:00.357	5	1000.0	0	0	1
3915	3230	20200314	2020-03-14 16:00:00.840	5	1000.0	0	0	1
3916	3231	20200314	2020-03-14 17:00:00.930	5	1000.0	0	0	1
3917	3232	20200314	2020-03-14 18:00:00.707	5	1000.0	0	0	1
3918	3233	20200314	2020-03-14 19:00:00.097	5	1000.0	0	0	1
3919	3234	20200314	2020-03-14 20:00:00.777	5	1000.0	0	0	1
3920	3235	20200314	2020-03-14 21:00:00.550	5	1000.0	0	0	1
